06/10/2025 14:39:51 Start QTP6: NAVCON
06/10/2025 14:40:42 || 17 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||   10 |   10 |   0 || 163 ||
06/10/2025 14:40:42 || 18 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |   20 |   0 || 164 ||
06/10/2025 14:40:42 || 19 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    1 |   36 |   0 || 177 ||
06/10/2025 14:40:42 || 20 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||    0 |    0 |   0 || 178 ||
06/10/2025 14:40:42 || 21 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
06/10/2025 14:40:43 || 21 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:43 || 21 || Received: || (2-1-3) || MAZE | SNC  | 3 ||    0 |    0 |   0 || 147 ||
06/10/2025 14:40:43 || 22 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   80 |    0 |   0 || 161 ||
06/10/2025 14:40:43 || 23 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |   81 |   3 || 162 ||
06/10/2025 14:40:43 || 24 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||    0 |    0 |   0 || 163 ||
06/10/2025 14:40:43 || 25 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |   20 |   0 || 164 ||
06/10/2025 14:40:43 || 26 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    1 |   36 |   0 || 177 ||
06/10/2025 14:40:43 || 27 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||    0 |    0 |   0 || 178 ||
06/10/2025 14:40:44 || 29 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
06/10/2025 14:40:44 || 29 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:44 || 30 || Received: || (2-1-3) || MAZE | SNC  | 3 ||   10 |   10 |   1 || 147 ||
06/10/2025 14:40:44 || 31 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   80 |    0 |   0 || 161 ||
06/10/2025 14:40:44 || 32 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |   81 |   3 || 162 ||
06/10/2025 14:40:45 || 33 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||   10 |   10 |   1 || 163 ||
06/10/2025 14:40:45 || 34 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |    5 |   0 || 164 ||
06/10/2025 14:40:45 || 35 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    0 |    0 |   0 || 177 ||
06/10/2025 14:40:45 || 36 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||    0 |    0 |   0 || 178 ||
06/10/2025 14:40:45 || 37 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
06/10/2025 14:40:46 || 37 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:46 || 38 || Received: || (2-1-3) || MAZE | SNC  | 3 ||   10 |   10 |   1 || 147 ||
06/10/2025 14:40:46 || 31 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   80 |    0 |   0 || 161 ||
06/10/2025 14:40:46 || 32 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |   81 |   3 || 162 ||
06/10/2025 14:40:46 || 33 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||   10 |   10 |   1 || 163 ||
06/10/2025 14:40:46 || 34 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |   10 |   0 || 164 ||
06/10/2025 14:40:46 || 35 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    0 |    0 |   0 || 177 ||
06/10/2025 14:40:46 || 36 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||    0 |    0 |   0 || 178 ||
06/10/2025 14:40:46 || 37 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
06/10/2025 14:40:47 || 37 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:47 || 38 || Received: || (2-1-3) || MAZE | SNC  | 3 ||   10 |   10 |   1 || 147 ||
06/10/2025 14:40:47 || 31 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   80 |    0 |   0 || 161 ||
